tile,status,rows,cols,missing_path_gain_cells,height_covered_cells,seconds,error
tile_021461,ok,128,128,4764,5930,0.067,
tile_021462,ok,128,128,3777,5086,0.071,
tile_021463,ok,128,128,3990,6215,0.091,
tile_021464,ok,128,128,4079,4802,0.066,
tile_021465,ok,128,128,4118,5227,0.075,
tile_021466,ok,128,128,4038,6071,0.067,
tile_021467,ok,128,128,3594,5002,0.077,
tile_021468,ok,128,128,3535,4738,0.072,
tile_021469,ok,128,128,4699,6935,0.114,
tile_021470,ok,128,128,6616,9296,0.132,
tile_021471,ok,128,128,7572,10020,0.128,
tile_021472,ok,128,128,4598,6769,0.105,
tile_021473,ok,128,128,5411,7996,0.126,
tile_021474,ok,128,128,3849,6064,0.086,
tile_021475,ok,128,128,3457,4984,0.08,
tile_021476,ok,128,128,5331,7772,0.105,
tile_021477,ok,128,128,4199,6165,0.077,
tile_021478,ok,128,128,5404,8236,0.11,
tile_021479,ok,128,128,4837,7096,0.083,
tile_021480,ok,128,128,4758,6885,0.081,
tile_021481,ok,128,128,4390,7187,0.083,
tile_021482,ok,128,128,4318,6222,0.079,
tile_021483,ok,128,128,4762,6827,0.094,
tile_021484,ok,128,128,5526,8286,0.081,
tile_021485,ok,128,128,4445,6438,0.083,
tile_021486,ok,128,128,4079,5564,0.066,
tile_021487,ok,128,128,4475,6371,0.072,
tile_021488,ok,128,128,4278,6230,0.075,
tile_021489,ok,128,128,4841,7090,0.089,
tile_021490,ok,128,128,4174,5894,0.07,
tile_021491,ok,128,128,4408,6452,0.08,
tile_021492,ok,128,128,3417,4941,0.082,
tile_021493,ok,128,128,3843,5399,0.089,
tile_021494,ok,128,128,4488,6286,0.091,
tile_021495,ok,128,128,3601,4922,0.096,
tile_021496,ok,128,128,4921,6408,0.156,
tile_021497,ok,128,128,4204,5355,0.079,
tile_021498,ok,128,128,5215,6410,0.069,
tile_021499,ok,128,128,4630,5578,0.067,
tile_021500,ok,128,128,3882,4788,0.072,
tile_021501,ok,128,128,5682,6419,0.064,
tile_021502,ok,128,128,3526,4383,0.067,
tile_021503,ok,128,128,3642,4411,0.059,
tile_021504,ok,128,128,3362,4414,0.057,
tile_021505,ok,128,128,3406,4516,0.053,
tile_021506,ok,128,128,3953,5272,0.054,
tile_021507,ok,128,128,3585,4363,0.053,
tile_021508,ok,128,128,3681,5130,0.077,
tile_021509,ok,128,128,5172,6872,0.07,
tile_021510,ok,128,128,3813,5979,0.112,
tile_021511,ok,128,128,3758,4836,0.112,
tile_021512,ok,128,128,3377,4636,0.093,
tile_021513,ok,128,128,4695,6167,0.076,
tile_021514,ok,128,128,4338,5420,0.132,
tile_021515,ok,128,128,3369,4111,0.057,
tile_021516,ok,128,128,3482,4465,0.068,
tile_021517,ok,128,128,4535,5916,0.066,
tile_021518,ok,128,128,3311,5144,0.08,
tile_021519,ok,128,128,3968,5186,0.065,
tile_021520,ok,128,128,4927,6395,0.074,
tile_021521,ok,128,128,3456,5748,0.102,
tile_021522,ok,128,128,3395,5380,0.088,
tile_021523,ok,128,128,6178,7231,0.078,
tile_021524,ok,128,128,4960,6900,0.076,
tile_021525,ok,128,128,4185,5458,0.063,
tile_021526,ok,128,128,3363,5420,0.079,
tile_021527,ok,128,128,6113,7567,0.069,
tile_021528,ok,128,128,6741,8687,0.066,
tile_021529,ok,128,128,3591,5085,0.097,
tile_021530,ok,128,128,4786,6141,0.066,
tile_021531,ok,128,128,3354,4202,0.06,
tile_021532,ok,128,128,3991,5384,0.072,
tile_021533,ok,128,128,3741,5433,0.068,
tile_021534,ok,128,128,6035,8827,0.088,
tile_021535,ok,128,128,5562,7821,0.078,
tile_021536,ok,128,128,3399,4428,0.08,
tile_021537,ok,128,128,3985,5339,0.087,
tile_021538,ok,128,128,7747,10011,0.12,
tile_021539,ok,128,128,4430,6585,0.09,
tile_021540,ok,128,128,4649,6608,0.082,
tile_021541,ok,128,128,6375,9183,0.123,
tile_021542,ok,128,128,5335,7911,0.102,
tile_021543,ok,128,128,4168,5663,0.067,
tile_021544,ok,128,128,3534,4540,0.07,
tile_021545,ok,128,128,6300,8894,0.191,
tile_021546,ok,128,128,4105,6081,0.073,
tile_021547,ok,128,128,4759,6757,0.085,
tile_021548,ok,128,128,5012,7448,0.08,
tile_021549,ok,128,128,3618,5365,0.082,
tile_021550,ok,128,128,4302,6643,0.095,
tile_021551,ok,128,128,3464,4557,0.07,
tile_021552,ok,128,128,3626,4843,0.074,
tile_021553,ok,128,128,3410,4892,0.07,
tile_021554,ok,128,128,4337,6007,0.079,
tile_021555,ok,128,128,4514,6325,0.076,
tile_021556,ok,128,128,3720,5181,0.07,
tile_021557,ok,128,128,4101,6163,0.099,
tile_021558,ok,128,128,4724,6325,0.092,
tile_021559,ok,128,128,3274,3986,0.059,
tile_021560,ok,128,128,3269,4430,0.058,
tile_021561,ok,128,128,4165,6062,0.118,
tile_021562,ok,128,128,4229,4868,0.065,
tile_021563,ok,128,128,3615,4469,0.059,
tile_021564,ok,128,128,4896,5613,0.057,
tile_021565,ok,128,128,3609,4255,0.057,
tile_021566,ok,128,128,3241,4980,0.067,
tile_021567,ok,128,128,6444,8524,0.091,
tile_021568,ok,128,128,3574,4984,0.063,
tile_021569,ok,128,128,4423,6142,0.073,
tile_021570,ok,128,128,3596,5431,0.086,
tile_021571,ok,128,128,3249,4747,0.069,
tile_021572,ok,128,128,3691,5627,0.069,
tile_021573,ok,128,128,3316,4588,0.083,
tile_021574,ok,128,128,4175,5447,0.103,
tile_021575,ok,128,128,3814,5228,0.095,
tile_021576,ok,128,128,3704,5435,0.077,
tile_021577,ok,128,128,6502,9049,0.157,
tile_021578,ok,128,128,5518,8252,0.079,
tile_021579,ok,128,128,3428,4372,0.057,
tile_021580,ok,128,128,3494,5355,0.09,
tile_021581,ok,128,128,7771,8810,0.071,
tile_021582,ok,128,128,3710,5185,0.066,
tile_021583,ok,128,128,3897,5500,0.067,
tile_021584,ok,128,128,4200,5364,0.06,
tile_021585,ok,128,128,3568,4760,0.071,
tile_021586,ok,128,128,3387,4372,0.06,
tile_021587,ok,128,128,3616,4780,0.069,
tile_021588,ok,128,128,3628,4921,0.056,
tile_021589,ok,128,128,4090,5305,0.06,
tile_021590,ok,128,128,4066,6113,0.073,
tile_021591,ok,128,128,3308,5080,0.071,
tile_021592,ok,128,128,4733,6305,0.066,
tile_021593,ok,128,128,5363,6830,0.064,
tile_021594,ok,128,128,7921,10201,0.061,
tile_021595,ok,128,128,4508,6473,0.073,
tile_021596,ok,128,128,7768,9976,0.073,
tile_021597,ok,128,128,4086,5573,0.062,
tile_021598,ok,128,128,4992,6859,0.078,
tile_021599,ok,128,128,4802,6084,0.067,
tile_021600,ok,128,128,5036,6643,0.071,
tile_021601,ok,128,128,3864,5760,0.086,
tile_021602,ok,128,128,4761,6992,0.125,
tile_021603,ok,128,128,4109,6288,0.075,
tile_021604,ok,128,128,4828,7410,0.101,
tile_021605,ok,128,128,5451,8099,0.089,
tile_021606,ok,128,128,4718,6885,0.07,
tile_021607,ok,128,128,4962,6881,0.075,
tile_021608,ok,128,128,4734,6804,0.082,
tile_021609,ok,128,128,4221,6198,0.103,
tile_021610,ok,128,128,4654,6618,0.081,
tile_021611,ok,128,128,4144,6348,0.098,
tile_021612,ok,128,128,4630,6965,0.088,
tile_021613,ok,128,128,5272,8010,0.091,
tile_021614,ok,128,128,3877,5354,0.09,
tile_021615,ok,128,128,3569,4922,0.068,
tile_021616,ok,128,128,3963,5937,0.064,
tile_021617,ok,128,128,3304,4863,0.077,
tile_021618,ok,128,128,3699,5674,0.1,
tile_021619,ok,128,128,4028,5934,0.082,
tile_021620,ok,128,128,3332,5448,0.09,
tile_021621,ok,128,128,3324,4902,0.068,
tile_021622,ok,128,128,3751,5350,0.078,
tile_021623,ok,128,128,4743,5658,0.059,
tile_021624,ok,128,128,3657,4085,0.05,
tile_021625,ok,128,128,4767,5468,0.054,
tile_021626,ok,128,128,5495,7234,0.059,
tile_021627,ok,128,128,3837,5465,0.063,
tile_021628,ok,128,128,4934,6916,0.079,
tile_021629,ok,128,128,4674,6258,0.081,
tile_021630,ok,128,128,4045,5791,0.07,
tile_021631,ok,128,128,3506,4251,0.062,
tile_021632,ok,128,128,4556,5754,0.065,
tile_021633,ok,128,128,4170,5357,0.054,
tile_021634,ok,128,128,3979,5638,0.063,
tile_021635,ok,128,128,5522,7761,0.07,
tile_021636,ok,128,128,4143,5964,0.064,
tile_021637,ok,128,128,3918,5672,0.068,
tile_021638,ok,128,128,7394,9955,0.125,
tile_021639,ok,128,128,5505,7044,0.086,
tile_021640,ok,128,128,3329,4703,0.068,
tile_021641,ok,128,128,5017,6889,0.064,
tile_021642,ok,128,128,4890,6813,0.092,
tile_021643,ok,128,128,5622,8497,0.114,
tile_021644,ok,128,128,5277,7689,0.09,
tile_021645,ok,128,128,6768,7737,0.085,
tile_021646,ok,128,128,7119,8132,0.062,
tile_021647,ok,128,128,3776,5951,0.06,
tile_021648,ok,128,128,3586,5106,0.075,
tile_021649,ok,128,128,4139,5241,0.065,
tile_021650,ok,128,128,4727,5659,0.057,
tile_021651,ok,128,128,3911,4932,0.061,
tile_021652,ok,128,128,6157,7511,0.078,
tile_021653,ok,128,128,3387,4956,0.093,
tile_021654,ok,128,128,3596,4552,0.067,
tile_021655,ok,128,128,5509,6642,0.058,
tile_021656,ok,128,128,3890,4949,0.061,
tile_021657,ok,128,128,3887,6025,0.074,
tile_021658,ok,128,128,6531,8601,0.076,
tile_021659,ok,128,128,4777,7008,0.091,
tile_021660,ok,128,128,4423,6011,0.066,
tile_021661,ok,128,128,3314,4306,0.067,
tile_021662,ok,128,128,3820,5433,0.083,
tile_021663,ok,128,128,3370,4820,0.083,
tile_021664,ok,128,128,3805,5613,0.081,
tile_021665,ok,128,128,5827,7951,0.071,
tile_021666,ok,128,128,4629,6474,0.074,
tile_021667,ok,128,128,3471,4951,0.071,
tile_021668,ok,128,128,6205,8749,0.105,
tile_021669,ok,128,128,6688,9469,0.094,
tile_021670,ok,128,128,4805,6969,0.083,
tile_021671,ok,128,128,5058,7414,0.089,
tile_021672,ok,128,128,4536,6703,0.08,
tile_021673,ok,128,128,4850,6929,0.093,
tile_021674,ok,128,128,5984,8564,0.089,
tile_021675,ok,128,128,7418,10266,0.124,
tile_021676,ok,128,128,4239,5849,0.137,
tile_021677,ok,128,128,4033,5735,0.068,
tile_021678,ok,128,128,3586,4913,0.055,
tile_021679,ok,128,128,3518,5200,0.08,
tile_021680,ok,128,128,3271,5007,0.067,
tile_021681,ok,128,128,3619,5061,0.078,
tile_021682,ok,128,128,3808,5496,0.078,
tile_021683,ok,128,128,3811,5524,0.072,
tile_021684,ok,128,128,4686,5878,0.059,
tile_021685,ok,128,128,5348,6894,0.109,
tile_021686,ok,128,128,5013,6565,0.138,
tile_021687,ok,128,128,4553,5172,0.055,
tile_021688,ok,128,128,3774,4694,0.069,
tile_021689,ok,128,128,3349,4393,0.067,
tile_021690,ok,128,128,3451,4851,0.069,
tile_021691,ok,128,128,5492,7242,0.104,
tile_021692,ok,128,128,5538,6544,0.058,
tile_021693,ok,128,128,5823,7240,0.062,
tile_021694,ok,128,128,5645,7670,0.084,
tile_021695,ok,128,128,3584,4635,0.061,
tile_021696,ok,128,128,3818,4723,0.057,
tile_021697,ok,128,128,4042,5450,0.057,
tile_021698,ok,128,128,4227,5845,0.078,
tile_021699,ok,128,128,3724,5525,0.075,
tile_021700,ok,128,128,4321,6327,0.078,
tile_021701,ok,128,128,3949,5537,0.074,
tile_021702,ok,128,128,4505,6434,0.069,
tile_021703,ok,128,128,3565,4918,0.071,
tile_021704,ok,128,128,6271,9486,0.135,
tile_021705,ok,128,128,4478,6357,0.095,
tile_021706,ok,128,128,3684,4741,0.054,
tile_021707,ok,128,128,4671,5619,0.061,
tile_021708,ok,128,128,3462,5026,0.072,
tile_021709,ok,128,128,3557,4799,0.079,
tile_021710,ok,128,128,3542,5329,0.094,
tile_021711,ok,128,128,3750,5715,0.081,
tile_021712,ok,128,128,3343,5757,0.104,
tile_021713,ok,128,128,5477,8544,0.109,
tile_021714,ok,128,128,4484,6905,0.104,
tile_021715,ok,128,128,3685,4444,0.06,
tile_021716,ok,128,128,3574,4440,0.073,
tile_021717,ok,128,128,4032,5094,0.075,
tile_021718,ok,128,128,3591,4337,0.063,
tile_021719,ok,128,128,3314,3735,0.05,
tile_021720,ok,128,128,3684,6307,0.125,
tile_021721,ok,128,128,3994,5410,0.064,
tile_021722,ok,128,128,5191,6828,0.063,
tile_021723,ok,128,128,4158,5619,0.063,
tile_021724,ok,128,128,4288,5281,0.084,
tile_021725,ok,128,128,6228,8511,0.089,
tile_021726,ok,128,128,3641,5717,0.109,
tile_021727,ok,128,128,3594,5335,0.094,
tile_021728,ok,128,128,7206,9907,0.198,
tile_021729,ok,128,128,3483,4732,0.102,
tile_021730,ok,128,128,4970,6822,0.116,
tile_021731,ok,128,128,5207,6701,0.086,
tile_021732,ok,128,128,5703,8288,0.125,
tile_021733,ok,128,128,5643,8128,0.12,
tile_021734,ok,128,128,3337,4558,0.089,
tile_021735,ok,128,128,4655,7065,0.098,
tile_021736,ok,128,128,4434,6498,0.082,
tile_021737,ok,128,128,5900,8467,0.099,
tile_021738,ok,128,128,5723,8177,0.141,
tile_021739,ok,128,128,4294,5986,0.083,
tile_021740,ok,128,128,3251,4568,0.069,
tile_021741,ok,128,128,4633,6999,0.113,
tile_021742,ok,128,128,5132,7155,0.097,
tile_021743,ok,128,128,4888,7019,0.14,
tile_021744,ok,128,128,4134,6252,0.106,
tile_021745,ok,128,128,4066,6027,0.094,
tile_021746,ok,128,128,4469,6780,0.111,
tile_021747,ok,128,128,3958,5999,0.107,
tile_021748,ok,128,128,4055,5472,0.101,
tile_021749,ok,128,128,3524,4954,0.091,
tile_021750,ok,128,128,4147,5822,0.102,
tile_021751,ok,128,128,6589,8318,0.095,
tile_021752,ok,128,128,4628,6807,0.119,
tile_021753,ok,128,128,3698,4201,0.069,
tile_021754,ok,128,128,6239,7318,0.089,
tile_021755,ok,128,128,3340,4113,0.078,
tile_021756,ok,128,128,3682,4555,0.075,
tile_021757,ok,128,128,4420,5987,0.079,
tile_021758,ok,128,128,5272,7631,0.118,
tile_021759,ok,128,128,4709,6627,0.114,
tile_021760,ok,128,128,4334,6868,0.124,
tile_021761,ok,128,128,5225,7874,0.103,
tile_021762,ok,128,128,4012,5509,0.115,
tile_021763,ok,128,128,3884,5185,0.065,
tile_021764,ok,128,128,3876,5062,0.069,
tile_021765,ok,128,128,4548,6232,0.076,
tile_021766,ok,128,128,3435,4609,0.059,
tile_021767,ok,128,128,3596,4120,0.057,
tile_021768,ok,128,128,3320,4632,0.068,
tile_021769,ok,128,128,3396,4496,0.065,
tile_021770,ok,128,128,4000,5869,0.082,
tile_021771,ok,128,128,3268,5024,0.075,
tile_021772,ok,128,128,3597,5164,0.07,
tile_021773,ok,128,128,3724,5142,0.064,
tile_021774,ok,128,128,3299,4666,0.068,
tile_021775,ok,128,128,3273,5488,0.084,
tile_021776,ok,128,128,3534,4825,0.12,
tile_021777,ok,128,128,5921,8611,0.139,
tile_021778,ok,128,128,4233,4973,0.085,
tile_021779,ok,128,128,4253,5242,0.075,
tile_021780,ok,128,128,3488,4326,0.083,
tile_021781,ok,128,128,3832,4844,0.085,
tile_021782,ok,128,128,3453,4628,0.081,
tile_021783,ok,128,128,3331,4753,0.104,
tile_021784,ok,128,128,5605,8049,0.121,
tile_021785,ok,128,128,3822,5207,0.102,
tile_021786,ok,128,128,3673,4614,0.114,
tile_021787,ok,128,128,3913,6066,0.099,
tile_021788,ok,128,128,3663,5854,0.107,
tile_021789,ok,128,128,5566,7596,0.148,
tile_021790,ok,128,128,3436,4752,0.108,
tile_021791,ok,128,128,3331,4465,0.1,
tile_021792,ok,128,128,3984,4999,0.077,
tile_021793,ok,128,128,4064,4701,0.062,
tile_021794,ok,128,128,4656,5716,0.077,
tile_021795,ok,128,128,3575,4185,0.07,
tile_021796,ok,128,128,4978,6045,0.07,
tile_021797,ok,128,128,5435,6665,0.064,
tile_021798,ok,128,128,5029,7697,0.129,
tile_021799,ok,128,128,3520,5150,0.074,
tile_021800,ok,128,128,3668,5183,0.078,
tile_021801,ok,128,128,3683,5104,0.068,
tile_021802,ok,128,128,4096,5444,0.076,
tile_021803,ok,128,128,4069,6056,0.114,
tile_021804,ok,128,128,4636,6642,0.092,
tile_021805,ok,128,128,6027,8389,0.14,
tile_021806,ok,128,128,5133,6897,0.075,
tile_021807,ok,128,128,4075,5940,0.112,
tile_021808,ok,128,128,4558,6496,0.099,
tile_021809,ok,128,128,4010,5376,0.081,
tile_021810,ok,128,128,7941,11062,0.197,
tile_021811,ok,128,128,5456,7789,0.112,
tile_021812,ok,128,128,7686,9961,0.262,
tile_021813,ok,128,128,5536,7838,0.119,
tile_021814,ok,128,128,4124,6053,0.078,
tile_021815,ok,128,128,3857,5617,0.107,
tile_021816,ok,128,128,4334,6409,0.122,
tile_021817,ok,128,128,4847,7150,0.086,
tile_021818,ok,128,128,5841,8294,0.112,
tile_021819,ok,128,128,4978,7064,0.101,
tile_021820,ok,128,128,3692,5003,0.1,
tile_021821,ok,128,128,3307,5156,0.095,
tile_021822,ok,128,128,4097,6015,0.106,
tile_021823,ok,128,128,7533,10257,0.224,
tile_021824,ok,128,128,4616,6338,0.11,
tile_021825,ok,128,128,3810,4764,0.089,
tile_021826,ok,128,128,5615,7481,0.094,
tile_021827,ok,128,128,3635,5245,0.09,
tile_021828,ok,128,128,4155,4969,0.059,
tile_021829,ok,128,128,4046,4544,0.075,
tile_021830,ok,128,128,3302,3934,0.06,
tile_021831,ok,128,128,4239,4527,0.059,
tile_021832,ok,128,128,5559,8039,0.098,
tile_021833,ok,128,128,5045,6582,0.08,
tile_021834,ok,128,128,4082,5194,0.065,
tile_021835,ok,128,128,5737,5967,0.061,
tile_021836,ok,128,128,4415,6987,0.099,
tile_021837,ok,128,128,4490,5117,0.073,
tile_021838,ok,128,128,3700,4769,0.067,
tile_021839,ok,128,128,4461,6064,0.081,
tile_021840,ok,128,128,3629,4641,0.059,
tile_021841,ok,128,128,3838,5180,0.081,
tile_021842,ok,128,128,3438,4851,0.085,
tile_021843,ok,128,128,4434,6095,0.09,
tile_021844,ok,128,128,4206,6224,0.077,
tile_021845,ok,128,128,4195,6015,0.08,
tile_021846,ok,128,128,3968,5608,0.138,
tile_021847,ok,128,128,3312,4755,0.116,
tile_021848,ok,128,128,5748,7934,0.149,
tile_021849,ok,128,128,4973,5630,0.087,
tile_021850,ok,128,128,3933,4272,0.08,
tile_021851,ok,128,128,3616,4936,0.104,
tile_021852,ok,128,128,4086,5898,0.093,
tile_021853,ok,128,128,4959,6659,0.096,
tile_021854,ok,128,128,4059,5763,0.103,
tile_021855,ok,128,128,3527,4174,0.119,
tile_021856,ok,128,128,6785,9151,0.106,
tile_021857,ok,128,128,5057,5863,0.077,
tile_021858,ok,128,128,4858,6105,0.079,
tile_021859,ok,128,128,3642,4770,0.073,
tile_021860,ok,128,128,5519,7769,0.079,
tile_021861,ok,128,128,5056,6756,0.102,
tile_021862,ok,128,128,4301,5828,0.095,
tile_021863,ok,128,128,3758,5340,0.11,
tile_021864,ok,128,128,3985,5428,0.1,
tile_021865,ok,128,128,5415,7196,0.091,
tile_021866,ok,128,128,3217,4904,0.081,
tile_021867,ok,128,128,3911,4552,0.078,
tile_021868,ok,128,128,3244,4112,0.055,
tile_021869,ok,128,128,3996,4822,0.071,
tile_021870,ok,128,128,3492,4630,0.063,
tile_021871,ok,128,128,5799,6935,0.057,
tile_021872,ok,128,128,3976,5122,0.056,
tile_021873,ok,128,128,5525,6842,0.066,
tile_021874,ok,128,128,5469,7006,0.086,
tile_021875,ok,128,128,6312,8551,0.098,
tile_021876,ok,128,128,3506,5128,0.097,
tile_021877,ok,128,128,5548,7475,0.092,
tile_021878,ok,128,128,4919,6195,0.065,
tile_021879,ok,128,128,7050,8918,0.094,
tile_021880,ok,128,128,4793,6545,0.074,
tile_021881,ok,128,128,3376,4492,0.073,
tile_021882,ok,128,128,3400,4946,0.081,
tile_021883,ok,128,128,3488,4808,0.085,
tile_021884,ok,128,128,6649,9267,0.149,
tile_021885,ok,128,128,5751,8130,0.157,
tile_021886,ok,128,128,4212,6024,0.118,
tile_021887,ok,128,128,3746,5258,0.092,
tile_021888,ok,128,128,3461,4770,0.077,
tile_021889,ok,128,128,4321,6214,0.1,
tile_021890,ok,128,128,6903,9262,0.122,
tile_021891,ok,128,128,4502,6314,0.091,
tile_021892,ok,128,128,5520,7973,0.119,
tile_021893,ok,128,128,4224,6261,0.104,
tile_021894,ok,128,128,3817,5386,0.083,
tile_021895,ok,128,128,6598,9346,0.093,
tile_021896,ok,128,128,5092,7750,0.074,
tile_021897,ok,128,128,6022,8280,0.101,
tile_021898,ok,128,128,4544,6835,0.112,
tile_021899,ok,128,128,5745,8317,0.117,
tile_021900,ok,128,128,4487,6370,0.07,
tile_021901,ok,128,128,3809,5599,0.104,
tile_021902,ok,128,128,3469,5064,0.082,
tile_021903,ok,128,128,5047,6858,0.095,
tile_021904,ok,128,128,3426,5000,0.089,
tile_021905,ok,128,128,3464,4065,0.071,
tile_021906,ok,128,128,4302,5290,0.08,
tile_021907,ok,128,128,3371,3811,0.054,
tile_021908,ok,128,128,5968,7047,0.07,
tile_021909,ok,128,128,3488,4168,0.067,
tile_021910,ok,128,128,4007,5699,0.101,
tile_021911,ok,128,128,3953,4822,0.062,
tile_021912,ok,128,128,3436,5335,0.073,
tile_021913,ok,128,128,3739,5400,0.057,
tile_021914,ok,128,128,4292,6121,0.086,
tile_021915,ok,128,128,3802,4975,0.061,
tile_021916,ok,128,128,3820,5160,0.077,
tile_021917,ok,128,128,4139,6047,0.082,
tile_021918,ok,128,128,4071,5736,0.075,
tile_021919,ok,128,128,6434,8614,0.133,
tile_021920,ok,128,128,3937,5497,0.076,
tile_021921,ok,128,128,6191,7696,0.112,
tile_021922,ok,128,128,4411,5949,0.111,
tile_021923,ok,128,128,3412,4483,0.091,
tile_021924,ok,128,128,3996,5253,0.097,
tile_021925,ok,128,128,3264,4382,0.128,
tile_021926,ok,128,128,3612,4668,0.107,
tile_021927,ok,128,128,3623,5243,0.101,
tile_021928,ok,128,128,4100,5868,0.132,
tile_021929,ok,128,128,4678,5136,0.09,
tile_021930,ok,128,128,4361,5228,0.092,
tile_021931,ok,128,128,5390,6524,0.082,
tile_021932,ok,128,128,4448,5963,0.056,
tile_021933,ok,128,128,5517,6653,0.051,
tile_021934,ok,128,128,6927,8148,0.063,
tile_021935,ok,128,128,5582,6527,0.053,
tile_021936,ok,128,128,3438,4754,0.078,
tile_021937,ok,128,128,5158,6744,0.062,
tile_021938,ok,128,128,8083,10028,0.072,
tile_021939,ok,128,128,7568,9480,0.085,
tile_021940,ok,128,128,6031,7342,0.058,
tile_021941,ok,128,128,4886,6360,0.082,
tile_021942,ok,128,128,4456,6140,0.062,
tile_021943,ok,128,128,5204,6546,0.058,
tile_021944,ok,128,128,5990,7640,0.064,
tile_021945,ok,128,128,4948,6788,0.062,
tile_021946,ok,128,128,4539,6084,0.059,
tile_021947,ok,128,128,5028,7055,0.065,
tile_021948,ok,128,128,3284,4049,0.056,
tile_021949,ok,128,128,3651,4981,0.059,
tile_021950,ok,128,128,4988,6896,0.075,
tile_021951,ok,128,128,4186,6160,0.068,
tile_021952,ok,128,128,5789,8120,0.11,
tile_021953,ok,128,128,4241,6103,0.073,
tile_021954,ok,128,128,7091,10365,0.101,
tile_021955,ok,128,128,5225,7704,0.099,
tile_021956,ok,128,128,3695,5207,0.08,
tile_021957,ok,128,128,5361,7727,0.082,
tile_021958,ok,128,128,3978,5818,0.078,
tile_021959,ok,128,128,4294,6173,0.082,
tile_021960,ok,128,128,4742,6894,0.104,
tile_021961,ok,128,128,4223,6349,0.084,
tile_021962,ok,128,128,6237,8757,0.1,
tile_021963,ok,128,128,4588,6520,0.08,
tile_021964,ok,128,128,4024,5713,0.067,
tile_021965,ok,128,128,6830,9283,0.159,
tile_021966,ok,128,128,4858,7060,0.109,
tile_021967,ok,128,128,4539,6219,0.071,
tile_021968,ok,128,128,4131,5955,0.103,
tile_021969,ok,128,128,3811,5508,0.083,
tile_021970,ok,128,128,3735,4550,0.079,
tile_021971,ok,128,128,5367,6207,0.053,
tile_021972,ok,128,128,4402,4990,0.055,
tile_021973,ok,128,128,4071,4857,0.061,
tile_021974,ok,128,128,3381,4689,0.064,
tile_021975,ok,128,128,4285,5979,0.072,
tile_021976,ok,128,128,5700,7589,0.058,
tile_021977,ok,128,128,4633,6016,0.093,
tile_021978,ok,128,128,4246,5564,0.06,
tile_021979,ok,128,128,3478,4692,0.071,
tile_021980,ok,128,128,3428,4960,0.083,
tile_021981,ok,128,128,4082,6011,0.078,
tile_021982,ok,128,128,3385,5049,0.081,
tile_021983,ok,128,128,3958,5019,0.119,
tile_021984,ok,128,128,3977,4751,0.054,
tile_021985,ok,128,128,4444,5523,0.058,
tile_021986,ok,128,128,3868,4849,0.074,
tile_021987,ok,128,128,4367,5489,0.064,
tile_021988,ok,128,128,4260,5405,0.054,
tile_021989,ok,128,128,5000,5778,0.072,
tile_021990,ok,128,128,6169,6935,0.073,
tile_021991,ok,128,128,5859,7857,0.084,
tile_021992,ok,128,128,6898,8809,0.07,
tile_021993,ok,128,128,8105,10052,0.074,
tile_021994,ok,128,128,7392,8984,0.062,
tile_021995,ok,128,128,6341,7892,0.063,
tile_021996,ok,128,128,5038,6567,0.074,
tile_021997,ok,128,128,4508,5899,0.059,
tile_021998,ok,128,128,5685,7566,0.069,
tile_021999,ok,128,128,5724,7034,0.065,
tile_022000,ok,128,128,6298,7641,0.058,
tile_022001,ok,128,128,3654,5659,0.112,
tile_022002,ok,128,128,5055,6535,0.075,
tile_022003,ok,128,128,4506,6024,0.072,
tile_022004,ok,128,128,5471,7569,0.07,
tile_022005,ok,128,128,3807,4693,0.064,
tile_022006,ok,128,128,6180,7673,0.074,
tile_022007,ok,128,128,3250,4826,0.061,
